"Gene Symbol","p-value","FDR","Odd ratio","Number of interactions","microRNA 1","microRNA 2","microRNA 3"
"USP4","0.0405360631576542","0.19844125036002","0.0409090909090909","1","hsa-miR-148a-3p","",""
"USP6","0.0347321397968627","0.19844125036002","0.170454545454545","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"ZNF268","0.0405360631576542","0.19844125036002","0.0409090909090909","1","hsa-miR-148a-3p","",""
"ARHGEF12","0.0433306294057833","0.207157285691053","0.190909090909091","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"CHD9","0.0433306294057833","0.207157285691053","0.190909090909091","2","hsa-miR-148a-3p","hsa-miR-155-5p",""
"CYB561D1","0.0433306294057833","0.207157285691053","0.190909090909091","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"DNAJB1","0.0433306294057833","0.207157285691053","0.190909090909091","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"GDF6","0.0433306294057833","0.207157285691053","0.190909090909091","2","hsa-miR-148a-3p","hsa-miR-155-5p",""
"GRAMD1B","0.0433306294057833","0.207157285691053","0.190909090909091","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"MDM4","0.0433306294057833","0.207157285691053","0.190909090909091","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"MEF2A","0.0433306294057833","0.207157285691053","0.190909090909091","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"MLEC","0.0433306294057833","0.207157285691053","0.190909090909091","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"PRICKLE2","0.0433306294057833","0.207157285691053","0.190909090909091","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"ZFPM2","0.0433306294057833","0.207157285691053","0.190909090909091","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"ADAM10","0.0495332868714796","0.207714461952771","0.204545454545455","2","hsa-miR-148a-3p","hsa-miR-155-5p",""
"ADAMTS19","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"ADSS","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"ALG2","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"AR","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"ARC","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"ARPP19","0.0527722874084568","0.207714461952771","0.211363636363636","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"ATP6AP2","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"BEST1","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"C16orf52","0.046385686702389","0.207714461952771","0.197727272727273","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"C19orf40","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"C1orf50","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"C3orf18","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"CARD10","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"CCDC144A","0.0527722874084568","0.207714461952771","0.211363636363636","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"CCDC41","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"CCDC6","0.0527722874084568","0.207714461952771","0.211363636363636","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"CCM2","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"CERS5","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"CGN","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"CHAF1A","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"CLCN2","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"CNOT7","0.0527722874084568","0.207714461952771","0.211363636363636","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"COL2A1","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"COL6A3","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"CPD","0.0527722874084568","0.207714461952771","0.211363636363636","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"CPPED1","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"CSF1R","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"CSPP1","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"CTSA","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"DMTF1","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"DOCK10","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"DSC2","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"EEFSEC","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"EFNB2","0.0527722874084568","0.207714461952771","0.211363636363636","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"EPC2","0.0527722874084568","0.207714461952771","0.211363636363636","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"EPGN","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"EPHX4","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"F13A1","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"FAM105A","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"FBXO36","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"FIBIN","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"GAB3","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"GPCPD1","0.046385686702389","0.207714461952771","0.197727272727273","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"HAPLN4","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"HAVCR1","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"HCFC2","0.0495332868714796","0.207714461952771","0.204545454545455","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"HIF1A","0.0527722874084568","0.207714461952771","0.211363636363636","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"IKBKE","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"IMPDH1","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"KIF13B","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"KNSTRN","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"LIN9","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"LONRF3","0.0527722874084568","0.207714461952771","0.211363636363636","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"MAP1B","0.046385686702389","0.207714461952771","0.197727272727273","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"MAP3K10","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"MARC1","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"MLTK","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"NAV3","0.0495332868714796","0.207714461952771","0.204545454545455","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"NDP","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"NGLY1","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"NME7","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"PCDH12","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"PCYT2","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"PDE9A","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"PDIA3","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"PHF14","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"PIK3C2A","0.046385686702389","0.207714461952771","0.197727272727273","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"POSTN","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"PRNP","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"PSD","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"PSMG1","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"PTK2B","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"RACGAP1","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"RAP1B","0.0495332868714796","0.207714461952771","0.204545454545455","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"RGP1","0.0527722874084568","0.207714461952771","0.211363636363636","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"ROBO2","0.046385686702389","0.207714461952771","0.197727272727273","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"RPAP3","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"RPS24","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"SCN1B","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"SEC14L5","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"SEC24D","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"SHOX","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"SLC31A2","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"SLC9A1","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"SNX3","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"SPIN3","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"SRPK2","0.0527722874084568","0.207714461952771","0.211363636363636","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"ST3GAL5","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"STK33","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"STON1","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"SWSAP1","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"SYT2","0.046385686702389","0.207714461952771","0.197727272727273","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"TBCK","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"TEK","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"TGM2","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"THAP6","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"TMEM159","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"TMSB10","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"TNIP1","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"TOMM34","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"TP53INP1","0.0527722874084568","0.207714461952771","0.211363636363636","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"TPRG1L","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"TRPM6","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"UBE3B","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"UBE4B","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"UBXN1","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"ULK2","0.0495332868714796","0.207714461952771","0.204545454545455","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"ULK3","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-148a-3p","",""
"UNC93B1","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-19b-3p","",""
"UPP2","0.0538005415471797","0.207714461952771","0.0545454545454545","1","hsa-miR-155-5p","",""
"WEE1","0.0527722874084568","0.207714461952771","0.211363636363636","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"BCL2L11","0.0561015458087219","0.212939482148983","0.218181818181818","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"ETNK1","0.0561015458087219","0.212939482148983","0.218181818181818","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"FMR1","0.0561015458087219","0.212939482148983","0.218181818181818","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"LNPEP","0.0561015458087219","0.212939482148983","0.218181818181818","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"MYPN","0.0561015458087219","0.212939482148983","0.218181818181818","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"NFIX","0.0561015458087219","0.212939482148983","0.218181818181818","2","hsa-miR-148a-3p","hsa-miR-155-5p",""
"SOCS6","0.0561015458087219","0.212939482148983","0.218181818181818","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"TM9SF3","0.0561015458087219","0.212939482148983","0.218181818181818","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"TNRC6C","0.0561015458087219","0.212939482148983","0.218181818181818","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"ZNRF3","0.0561015458087219","0.212939482148983","0.218181818181818","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"ABCA1","0.0630262661807214","0.221530375487081","0.231818181818182","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"ACP1","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-19b-3p","",""
"ANO1","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-19b-3p","",""
"ARL6IP1","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-148a-3p","",""
"ARL8A","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-19b-3p","",""
"B3GALT5","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-19b-3p","",""
"BCL10","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-155-5p","",""
"BRWD1","0.0666194431432586","0.221530375487081","0.238636363636364","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"BTAF1","0.0595199195676763","0.221530375487081","0.225","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"CAB39L","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-19b-3p","",""
"CARHSP1","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-155-5p","",""
"CCDC71","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-148a-3p","",""
"CCT6A","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-148a-3p","",""
"CDC37","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-155-5p","",""
"CDC42EP1","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-155-5p","",""
"CDK13","0.0595199195676763","0.221530375487081","0.225","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"CEBPB","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-155-5p","",""
"CLCN6","0.0595199195676763","0.221530375487081","0.225","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"DYNC1I1","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-155-5p","",""
"ELAVL4","0.0595199195676763","0.221530375487081","0.225","2","hsa-miR-148a-3p","hsa-miR-155-5p",""
"EPHB3","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-19b-3p","",""
"ERRFI1","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-148a-3p","",""
"FAM104B","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-148a-3p","",""
"FAM83G","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-19b-3p","",""
"FAS","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-19b-3p","",""
"FBXO33","0.0666194431432586","0.221530375487081","0.238636363636364","2","hsa-miR-148a-3p","hsa-miR-155-5p",""
"FBXO8","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-19b-3p","",""
"FLNC","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-19b-3p","",""
"GOLGA6A","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-19b-3p","",""
"GOLGA6B","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-19b-3p","",""
"GOLGA6C","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-19b-3p","",""
"GOLGA6D","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-19b-3p","",""
"GOLGA8B","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-19b-3p","",""
"HAUS6","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-155-5p","",""
"HLF","0.0595199195676763","0.221530375487081","0.225","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"HOXD4","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-19b-3p","",""
"HSPA4L","0.0666194431432586","0.221530375487081","0.238636363636364","2","hsa-miR-148a-3p","hsa-miR-19b-3p",""
"ID2","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-19b-3p","",""
"KDM2A","0.0595199195676763","0.221530375487081","0.225","2","hsa-miR-155-5p","hsa-miR-19b-3p",""
"KLF2","0.0669422006923577","0.221530375487081","0.0681818181818182","1","hsa-miR-19b-3p","",""
